	product_name	product_review	user_rating
699	Barrel Aged Imperial German Chocolate Cupcake Stout	Thick oily black color. Oily layer tops this beer.. Rich, chocolate cake, fudge, and coconut all surrounded by great bourbon, oak, and vanilla flavors. Full bodied with a silky mouthfeel. Basically everything you could ask for in a pastry stout.	4.75
700	Parabola	12oz bottle, Vintage 2019. It has been 10 years since I've had this one - way too long. Deep mahogany body is capped with a thin tan head. Big, rich, boozy aroma with oaky bourbon, roasted barley, bittersweet chocolate, coffee, and vanilla. On the palate, bold roasted malts and dark chocolate sweetness that lingers with notes of coffee, anise, bourbon, vanilla, oak, char, toasty grain, and bitter earthy hops. Mouth-feel is thick, smooth, and creamy; ample carbonation, alcohol burns the throat; finish is bitter with roast, anise, white pepper, and bitter hops. Just as good as I remember it being! I hope it doesn't take another decade to drink this again!	4.61
701	Parabola	"Just finished a bottle, fresh on my mind. This is a wonderful brew, a perfect compliment to a setting w a fire and friend or dog. I say that because you want to focus on this one.
Smell, taste is fantastic."	4.61
702	Parabola	"2019 Edition 12oz bottle.
L: Deep dark black, tan brown head and lively carbonation for a barrel aged beer.
S: Sweet bourbon, barrel, caramel, and boozy.
T: Coffee, dark malt, hazelnut, burnt toffee, lingering barrel, toasted, dry and bitter finish.
F: Small bite of heat. Drying bitterness lingers and boozy volatility builds.
O: Extremely enjoyable. This was my first ever Parabola and I think it has great potential to improve with time."	4.19
703	Parabola	Prefer this one to the 2018. Dark chocolate and coffee are the stars while the bourbon is pretty subdued. I would imagine if this was aged for at least a year, the bourbon and wood flavors would come out more. Perfect mouth feel. Extremely bitter which is the only flaw I can speak of.	4.47
704	Parabola	Exceptionally mellow for a 2019 vintage. Probably the thickest pour I’ve ever seen. It almost oozes ib the glass. Completely opaque with very little head. Boozy coffee on the nose. One of the booziest tasting stouts I’ve had. Lingering bitterness in the finish reminds me of espresso and dark chocolate. Not the most complex stout I’ve had but what there is is as good as it gets. And the more it warms the better it gets.	4.58
705	Parabola	10 oz. on tap.. Pours near-black with minimal tan head.. The nose and taste are an archetypal BBA stout. Chocolate, roast, caramel, and subtle smooth bourbon. Hints of raisin and cherry..  455 characters	4.4
706	Parabola	Look: Black and Tan, like the british shock troops.. Smell: If a bourbon aged beer could be brandy-aged, this would be that beer.. Taste: Alcohol is not hidden. Whiskey, maple syrup, molasses, roasted meat, herbs, a rich fire, game of thrones..  457 characters	4.4
707	Parabola	"fresh 2019 vintage, 12 oz bottle. 
pours jet black, with thick cream colored head that fades. very rich aroma of dark chocolate, some black cherry, a touch of smoke, caramel, vanilla. taste is similar. you get some of the bourbon barrel, and then the deep roasted malt flavors. thick bodied, very smooth. overall a top notch stout."	4.63
708	Parabola	2018. Pours black with a quarter inch mocha head that settled fairly quickly to a ring and left a couple spots of lacing. Smell is bourbon up front although not overpowering, cocoa, malts, oak, toffee and chocolate. Tastes of sweet bourbon, cocoa, milk chocolate, toffee, oak, vanilla, coffee, molasses, dark fruits and roasted malts. Full bodied, light carbonation, plush and creamy mouth feel. Awesome beer.	4.68
709	Parabola	Firestone Walker Parabola, 13% ABV. Pours black with a one-finger tan head that left some lacing. Nose is chocolate, roast malt, and bourbon. Taste follows, plus oak, moderate bitter close. Excellent mouthfeel. Overall outstanding, but a bit heavy on the roast malt and oak for my taste.	4.29
710	Parabola	Finally found this beer on tap at the giant eagle in waterworks got it for $7 for a 10 oz pour. Beer is the deepest dark blackness dense oily and thick with a half an inch of frothy head that fades to a very light ring. Smell is simple bittersweet cocoa some Bourbon and wood with a touch of molasses and toffee. Beer is rather sweet dense chocolate and molasses wood vanilla bourbon and finished with a bit of biiter hops. Body is as expected thick dense a real sipper.. Overall a bit too rich for another pour but totally worth trying. A real meal in a glass.	4.57
711	Parabola	Pretty far out of my comfort zone price wise, but I'll pony up once for a highly regarded classic. 2019 edition.. Gotta talk about the mouth feel first. It is incredibly full bodied and lush, best I've found in a BA beer. Upper echelon barrel treatment here, no doubt. More luscious, top shelf bourbon than wood or vanilla blotting out what is probably a stellar stout. I certainly don't regret the purchase, maybe even do it again sometime.	4.7
712	Parabola	2019 Edition, consumed 5/17/19. Pours deep, dark red/mahogany, black in the glass with a very small light tan head with med/low retention and a good amount of spotty lacing.. Aroma is primarily of the wonderfully sweet bourbon, perfectly melded with the stout notes of malts and cocoa..  550 characters	4.57
713	Parabola	2019 Edition.. L: Poured from a bottle to a snifter glass. Had a deep, dark, mahogany brown color and a thick, opaque consistency. There was a half inch of foamy, tan-colored, somewhat long-lasting head. Excellent lacing.. S: A very enticing aroma of bourbon, malt, chocolate, wood, vanilla, dark fruit, and toffee..  759 characters	4.5
714	Parabola	"L - Oil. Pitch, opaque black with a tan head that dissipates quickly leaving behind a moderate amount of lacing.
S - Sweet chocolate, roasted malts, and rich bourbon - a little alcohol on the nose. Hints of toffee as well
T - Follows the nose: Sweet chocolate up front and throughout, roasted malts, oak, rich bourbon with slight alcohol warmth, toffee, vanilla, molasses.
F - Simply perfection when it comes to stouts. Thick, syrupy, smooth, soft, silky, velvety. Full bodied needless to say with minimal carbonation. One of the best mouthfeels I've ever had with a stout - I'd give it more points if I could.
O - This is a massive BBA stout - huge flavors and an absolutely decadent mouthfeel. Amazing."	4.72
715	Parabola	"There doesn't appear to be a date code on the bottle or label aside from the ""2019"" on the front.. Appearance: The beer pours very oily and black with an overall black appearance: The head is short and light khaki. There isn't much head retention or lacing, but there is a bit of a light khaki ring around the edges and a few bubbles.. Aroma: There is a light cocoa scent to the beer, which smells a bit like brownie batter and alcohol. It is appealing but not strong..  1,374 characters"	3.78
716	Parabola	Requires some months in the bottle to reduce the booziness, but then it's gold. Parabola represents the best of FW’s barrel aging program and is likewise the one first gone from shelves while the others sit around a bit longer.	4.48
717	Parabola	"12oz bottle. #10 vintage, 2019 dated. Packaged in an individual beer box.
Black colored body, with a very thin garnet back lit highlight. Less than a finger width of tan head, but this stays around as an active bubble fed island and ring. Leaves a few spots of lacing as they continue to slide down the glass.
Aroma of dark roasted malts, chocolate, bourbon barrel and vanilla.
Taste of dark roasted malts, chocolate, dry raisins, with a touch of vanilla and the bourbon barrel. The higher ABV% expresses with a dry finish and alcohol vapors in the nostrils. Coffee in the after taste, along with coconut as the beer warms.
Thicker mouth feel, with an after taste that expresses chocolate malted milk balls. Good carbonation.
The chocolate/vanilla mix really stands out, and the bourbon barrel brings the atmosphere. The dark fruit is so soaked with bourbon and wrapped in chocolate. More sweet than bitter, but well balanced throughout. Make this a sipping session so that the beer can reveal itself as it warms."	4.59
718	Parabola	"A brace (1 TUE & 1 today) of draught 8oz snifters at Wet City in Baltimore. Aged a year in Heaven Hill bourbon barrels. MORE bourbon than the current ""batch"" of KBS - whether that's a good thing is obviously highly subjective."	4.36
719	Parabola	Pours black with a very nice brown head. Aromas of cream, wood, vanilla, whiskey and alcohol. The alcohol starts to game steam in the flavor of this one which is very stouts. Neither coffee nor chococolate dominates this one. Maybe some coffee roast on the retronasal. Some wood/whiskey. Smooth with light medium coronation. It's worth it. Just not mindblown.	4.38
720	Parabola	"100th review - a decent little start at least.
2019, another fantastic addition to my Parabola verticals - this is the beer that keeps on giving, year after year. Uniquely beautiful earth and fire dark garnet in color, perfectly clear and rather more transparent than you might expect. Wonderful rich nose with milk chocolate, dark chocolate, biscuity malts and espresso. If I would ever give any beer a 5/5 for anything (which I won’t), I’d give Parabola that perfect score for taste. If I could give it a 4.95 I would. It is so wonderfully deep and rich and delicate and complex, I can’t even really begin to describe it. Taste it for yourself. The mouthfeel is also world class, light and chewy at the same time. Just about as good as it gets.
So, this was so good I decided to pull a 2016 out of my cellar and try it against the fresh. Well, there just aren’t enough superlative adjectives in the English language to adequately describe this beer-drinking experience. I could resort to long strings of expletives, but that would be rather gauche. Suffice to say that everything great about the 2019 has improved markedly in the three-year-old version. Richer, more smoothly blended, better integrated ABV, more thunderously powerful, blow-your-socks-off intensity. Unbelievably wonderful. I’ve upped the numerical score to reflect this amazing beer’s potential for cellaring."	4.74
